763534.457030,571236.251793
770226.836690,578100.967409
775827.755289,587608.167698
776574.544435,591543.172047
776631.989754,592318.683853
775511.806034,593065.473000
773185.270616,593180.363638
771232.129772,591313.390772
764367.414155,582610.424948
759570.730022,575458.482737
757416.530560,570690.521263
757244.194603,568249.095207
757990.983750,567502.306060
759082.444810,567933.145953
