759065.465125,565389.426290
770276.578111,576438.059377
777222.593766,585008.874016
778928.632698,591264.350102
777710.033461,593864.028476
773810.515900,596057.507103
767473.799865,590776.910407
757481.286116,579078.357726
752850.609013,571198.082656
755572.147310,567054.845248
