GENER00  1.00e+25  1.00e-06                                0.00
VERTICES
atv 776811.67 591608.49
atw 777474.29 590914.48
atx 778170.62 590291.39
aty 758664.05 566223.80
atz 755349.28 574513.00
aua 759222.33 578286.68
aub 775356.46 590753.73
auc 757750.26 569700.58
aud 755821.25 576009.95
aue 771984.66 588403.78
auf 758515.99 569019.94
aug 756458.85 576758.91
auh 772639.91 589157.72
aui 759269.51 568335.14
auj 757109.90 577505.72
auk 773294.57 589913.52
aul 759931.30 567733.91
aum 757761.31 578256.97
aun 762896.49 585047.20
auo 773949.60 590666.11
aup 760746.60 567065.56
auq 758417.40 579005.24
aur 763773.28 584274.63
aus 774606.23 591413.20
aut 759082.28 579753.18
auu 764617.33 583542.10
auv 775266.60 592158.38
auw 759737.72 580511.02
aux 765269.32 582987.50
auy 775949.44 592937.82
auz 760393.32 581260.36
ava 766044.62 582316.52
avb 776605.49 593692.53
avc 761051.35 582008.60
avd 766816.43 581653.16
ave 777261.55 594447.24
avf 761710.21 582758.30
avg 767586.65 580992.98
avh 755054.20 567376.35
avi 762365.38 583510.80
avj 768356.71 580334.83
avk 755710.26 568131.06
avl 763026.11 584260.41
avm 769119.62 579677.10
avn 756376.37 568888.20
avo 763690.64 585019.01
avp 769859.19 579023.61
